"TOA5","CR1000XSeries","CR1000X","45775","CR1000X.Std.06.01","CPU:ENSEGID_WS_V2_bis.CR1X","8430","Table1"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Avg","WindDir","WS_ms_Avg","WSDiag","SmplsF","Diag1F","Diag2F","Diag4F","Diag8F","Diag9F","Diag10F","NNDF","AirTC_Avg","RH_Max","RH_Min","RH","BV_BP_Avg","BV_Temp_Avg","BV_Qual_Min","Rain_mm_Tot","RCorr_mm_Tot","SR01Up_Avg","SR01Dn_Avg","IR01Up_Avg","IR01Dn_Avg","NR01TC_Avg","NR01TK_Avg","NetRs_Avg","NetRl_Avg","Albedo_Avg","UpTot_Avg","DnTot_Avg","NetTot_Avg","IR01UpCo_Avg","IR01DnCo_Avg","quant_NTR","quant_total_NTR","collecteur_TR","collecteur_NTR","temp_cell","etat_chauff","etat"
"TS","RN","Volts","Deg C","degrees","meters/second","unitless","","","","","","","","","Deg C","%","%","%","hPa","deg C","unitless","mm","","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","K","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","mm","mm","mm","mm","degC","None","None"
"","","Min","Avg","Smp","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Max","Min","Smp","Avg","Avg","Min","Tot","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-09-11 21:18:00",14524,12.98,21.63,342,0.725,0,1,0,0,0,0,0,0,0,21.06,92.9,91.1,91.3,1011.775,20.9,6.83,0.8,0.808,-1.068,2.463,-4.245,5.479,20.31,293.5,-3.53,-9.72,-2.528,-5.312,7.942,-13.25,416.3,426,1.28,72.39,125,124.4,22.9,255,0
"2023-09-11 21:24:00",14525,12.96,21.46,98,0.337,0,1,0,0,0,0,0,0,0,20.9,91.9,90.3,90.3,1011.608,20.77,6.82,0.2,0.202,-1.572,2.251,-4.372,5.944,20.2,293.3,-3.823,-10.32,-1.471,-5.944,8.19,-14.14,415.5,425.8,0.7,73.09,125.3,125.1,22.7,255,0
"2023-09-11 21:30:00",14526,12.96,21.3,114,0.562,0,1,0,0,0,0,0,0,0,20.59,89.8,87,88.8,1011.6,20.62,6.82,0,0,-2.635,2.593,-4.084,6.617,19.95,293.1,-5.228,-10.7,-0.988,-6.719,9.21,-15.93,414.4,425.1,0.16,73.25,125.3,125.3,22.5,255,0
"2023-09-11 21:36:00",14527,12.96,21.12,98,0.588,0,1,0,0,0,0,0,0,0,20.45,91.8,88.6,91.6,1011.6,20.42,6.83,0,0,-2.014,3.087,-4.135,7.677,19.67,292.8,-5.101,-11.81,-1.582,-6.149,10.76,-16.91,412.7,424.5,0,73.25,125.3,125.3,22.2,255,0
"2023-09-11 21:42:00",14528,12.96,20.93,4,0.702,0,1,0,0,0,0,0,0,0,20.45,93.1,91.4,91.4,1011.608,20.2,6.83,0,0,-1.187,3.151,-4.012,8.26,19.63,292.8,-4.337,-12.27,-2.685,-5.198,11.41,-16.61,412.6,424.9,0,73.25,125.3,125.3,22.1,255,0
"2023-09-11 21:48:00",14529,12.95,20.77,107,0.504,0,1,0,0,0,0,0,0,0,20.45,92.4,91.5,92.3,1011.7,20.03,6.83,0,0,-1.289,3.09,-4.235,8.31,19.63,292.8,-4.379,-12.55,-2.398,-5.525,11.4,-16.93,412.4,424.9,0,73.25,125.3,125.3,21.9,255,0
"2023-09-11 21:54:00",14530,12.95,20.64,339,0.502,0,1,0,0,0,0,0,0,0,20.45,93.4,92,93.4,1011.7,19.89,6.83,0,0,-1.279,2.844,-4.408,8.23,19.63,292.8,-4.123,-12.64,-2.229,-5.687,11.08,-16.77,412.2,424.9,0,73.25,125.3,125.3,21.8,255,0
"2023-09-11 22:00:00",14531,12.94,20.53,333,0.652,0,1,0,0,0,0,0,0,0,20.45,93.2,92.4,93.2,1011.567,19.77,6.82,0,0,-1.037,2.9,-4.042,8.17,19.67,292.8,-3.938,-12.21,-2.809,-5.079,11.07,-16.15,412.8,425,0,73.25,125.3,125.3,21.6,255,0
"2023-09-11 22:06:00",14532,12.94,20.44,204,0.653,0,1,0,0,0,0,0,0,0,20.47,93.2,91.8,91.8,1011.333,19.69,6.82,0,0,-0.876,2.887,-3.961,7.988,19.73,292.9,-3.762,-11.95,-3.318,-4.837,10.87,-15.71,413.2,425.2,0,73.25,125.3,125.3,21.6,255,0
"2023-09-11 22:12:00",14533,12.95,20.38,139,0.608,0,1,0,0,0,0,0,0,0,20.49,91.6,90.5,91.2,1011.058,19.63,6.82,0,0,-1.499,2.892,-4.051,7.428,19.73,292.9,-4.391,-11.48,-1.959,-5.551,10.32,-15.87,413.1,424.6,0,73.25,125.3,125.3,21.5,255,0
"2023-09-11 22:18:00",14534,12.94,20.32,76,0.66,0,1,0,0,0,0,0,0,0,20.47,91.8,90.7,91.1,1011,19.57,6.83,0,0,-1.675,2.746,-4.089,7.57,19.7,292.8,-4.421,-11.66,-1.64,-5.765,10.32,-16.08,412.9,424.6,0,73.25,125.3,125.3,21.4,255,0
"2023-09-11 22:24:00",14535,12.94,20.27,57,0.82,0,1,0,0,0,0,0,0,0,20.45,91.8,90.3,91,1011,19.52,6.82,0,0,-1.55,2.774,-3.296,7.737,19.68,292.8,-4.324,-11.03,-1.792,-4.846,10.51,-15.36,413.6,424.6,0,73.25,125.3,125.3,21.3,255,0
"2023-09-11 22:30:00",14536,12.94,20.22,97,0.792,0,1,0,0,0,0,0,0,0,20.42,90.6,89.8,90,1011,19.47,6.82,0,0,-1.521,2.772,-3.268,7.884,19.66,292.8,-4.293,-11.15,-1.826,-4.789,10.66,-15.44,413.5,424.7,0,73.25,125.3,125.3,21.3,255,0
"2023-09-11 22:36:00",14537,12.95,20.19,44,0.918,0,1,0,0,0,0,0,0,0,20.48,91.2,90.2,91,1011.117,19.44,6.83,0,0,-1.416,2.76,-3.453,7.554,19.69,292.8,-4.176,-11.01,-1.952,-4.869,10.31,-15.18,413.5,424.5,0,73.25,125.3,125.3,21.2,255,0
"2023-09-11 22:42:00",14538,12.94,20.18,130,0.586,0,1,0,0,0,0,0,0,0,20.45,92.1,90.9,91.7,1011.2,19.42,6.83,0,0,-1.499,2.474,-3.747,7.518,19.7,292.8,-3.974,-11.26,-1.657,-5.246,9.99,-15.24,413.3,424.5,0,73.25,125.3,125.3,21.2,255,0
"2023-09-11 22:48:00",14539,12.95,20.17,16,0.605,0,1,0,0,0,0,0,0,0,20.44,92.2,91.4,91.9,1011.35,19.41,6.83,0,0,-1.368,2.416,-3.754,7.344,19.72,292.9,-3.784,-11.1,-1.77,-5.122,9.76,-14.88,413.4,424.5,0,73.25,125.3,125.3,21.1,255,0
"2023-09-11 22:54:00",14540,12.94,20.17,132,0.567,0,1,0,0,0,0,0,0,0,20.4,92.4,91.9,92.4,1011.442,19.4,6.82,0,0,-1.237,2.406,-3.543,7.429,19.73,292.9,-3.642,-10.97,-1.947,-4.779,9.83,-14.61,413.6,424.6,0,73.25,125.3,125.3,21,255,0
"2023-09-11 23:00:00",14541,12.95,20.17,105,0.524,0,1,0,0,0,0,0,0,0,20.4,92.6,91.8,92.6,1011.508,19.39,6.82,0,0,-1.183,2.368,-3.813,7.666,19.73,292.9,-3.551,-11.48,-2.003,-4.996,10.03,-15.03,413.4,424.9,0,73.25,125.3,125.3,21,255,0
"2023-09-11 23:06:00",14542,12.94,20.17,352,0.746,0,1,0,0,0,0,0,0,0,20.42,93.3,91.3,93.3,1011.608,19.39,6.83,0,0,-1,2.423,-3.626,7.668,19.74,292.9,-3.422,-11.29,-2.426,-4.626,10.09,-14.72,413.7,424.9,0,73.25,125.3,125.3,21,255,0
"2023-09-11 23:12:00",14543,12.94,20.18,243,1.06,0,1,0,0,0,0,0,0,0,20.44,93.2,92.6,93.2,1011.758,19.39,6.83,0,0,-1.049,2.283,-4.069,6.972,19.79,292.9,-3.332,-11.04,-2.192,-5.118,9.25,-14.37,413.5,424.5,0,73.25,125.3,125.3,21,255,0
"2023-09-11 23:18:00",14544,12.93,20.19,212,1.05,0,1,0,0,0,0,0,0,0,20.37,93.6,93.2,93.5,1011.867,19.4,6.83,0,0,-1.177,2.162,-4.431,6.343,19.82,293,-3.339,-10.77,-1.838,-5.607,8.51,-14.11,413.3,424.1,0,73.25,125.3,125.3,21,255,0
"2023-09-11 23:24:00",14545,12.94,20.19,255,0.743,0,1,0,0,0,0,0,0,0,20.35,93.6,92.9,92.9,1011.817,19.41,6.84,0,0,-1.148,2.046,-3.751,6.778,19.81,293,-3.194,-10.53,-1.79,-4.899,8.82,-13.72,413.9,424.4,0,73.25,125.3,125.3,20.9,255,0
"2023-09-11 23:30:00",14546,12.93,20.19,251,1.161,0,1,0,0,0,0,0,0,0,20.33,93.3,92.9,93.2,1012.025,19.41,6.84,0,0,-0.963,2.083,-2.985,6.671,19.8,293,-3.046,-9.66,-2.165,-3.948,8.75,-12.7,414.6,424.3,0,73.25,125.3,125.3,21,255,0
"2023-09-11 23:36:00",14547,12.93,20.2,61,0.72,0,1,0,0,0,0,0,0,0,20.27,93.2,91.6,92.2,1012.1,19.41,6.83,0,0,-1.128,2.03,-3.502,6.494,19.78,292.9,-3.158,-10,-1.845,-4.63,8.52,-13.15,414,424,0,73.25,125.3,125.3,20.9,255,0
"2023-09-11 23:42:00",14548,12.93,20.2,249,1.511,0,1,0,0,0,0,0,0,0,20.19,92.3,88.7,88.7,1012.192,19.4,6.83,0,0,-1.418,2.194,-3.615,6.154,19.71,292.9,-3.612,-9.77,-1.549,-5.033,8.35,-13.38,413.5,423.3,0,73.25,125.3,125.3,20.9,255,0
"2023-09-11 23:48:00",14549,12.93,20.19,6,0.645,0,1,0,0,0,0,0,0,0,20.12,90.1,89.1,90.1,1012.2,19.37,6.83,0,0,-1.483,2.375,-3.643,6.36,19.64,292.8,-3.858,-10,-1.606,-5.126,8.74,-13.86,413,423,0,73.25,125.3,125.3,20.9,255,0
"2023-09-11 23:54:00",14550,12.93,20.17,242,0.543,0,1,0,0,0,0,0,0,0,20.08,90.9,89.6,90.7,1012.058,19.32,6.81,0,0,-1.341,2.052,-3.636,6.892,19.55,292.7,-3.394,-10.53,-1.532,-4.978,8.94,-13.92,412.6,423.1,0,73.25,125.2,125.2,20.9,255,0
"2023-09-12 00:00:00",14551,12.93,20.14,351,0.823,0,1,0,0,0,0,0,0,0,19.99,90.8,89.5,90.4,1011.95,19.27,6.84,0,0,-1.343,2.05,-3.878,6.579,19.47,292.6,-3.393,-10.46,-1.528,-5.221,8.63,-13.85,411.9,422.3,0,73.25,125.2,125.2,20.8,255,0
"2023-09-12 00:06:00",14552,12.91,20.1,39,0.454,0,1,0,0,0,0,0,0,0,19.9,91.4,90.3,91.4,1011.9,19.21,6.84,0.2,0.202,-1.428,2.082,-3.541,7.235,19.38,292.5,-3.51,-10.78,-1.474,-4.969,9.32,-14.29,411.7,422.5,0,73.25,125.4,125.3,20.8,255,0
"2023-09-12 00:12:00",14553,12.92,20.05,11,0.462,0,1,0,0,0,0,0,0,0,19.88,92.2,91.2,91.9,1011.858,19.16,6.83,0.2,0.202,-1.727,2.223,-3.094,7.666,19.29,292.4,-3.95,-10.76,-1.291,-4.821,9.89,-14.71,411.6,422.4,0.14,73.39,125.6,125.4,20.7,255,0
"2023-09-12 00:18:00",14554,12.92,19.99,327,0.44,0,1,0,0,0,0,0,0,0,19.8,93.1,92,93.1,1011.767,19.09,6.83,0.1,0.101,-1.76,2.197,-3.373,7.618,19.2,292.4,-3.956,-10.99,-1.25,-5.132,9.81,-14.95,410.8,421.8,0.22,73.61,125.6,125.6,20.7,255,0
"2023-09-12 00:24:00",14555,12.91,19.92,114,0.495,0,1,0,0,0,0,0,0,0,19.69,93.5,92.6,93.5,1011.658,19.02,6.83,0,0,-1.666,2.179,-3.309,7.731,19.13,292.3,-3.845,-11.04,-1.31,-4.975,9.91,-14.88,410.5,421.5,0,73.61,125.7,125.7,20.7,255,0
"2023-09-12 00:30:00",14556,12.92,19.84,76,0.771,0,1,0,0,0,0,0,0,0,19.58,93.3,92.7,92.7,1011.6,18.94,6.83,0,0,-1.712,2.175,-3.412,7.574,19.05,292.2,-3.887,-10.99,-1.272,-5.124,9.75,-14.87,409.9,420.9,0,73.61,125.7,125.7,20.6,255,0
"2023-09-12 00:36:00",14557,12.91,19.75,56,0.687,0,1,0,0,0,0,0,0,0,19.58,93.3,92.1,93,1011.442,18.85,6.83,0,0,-1.45,2.524,-2.937,8.11,18.99,292.1,-3.974,-11.04,-1.773,-4.387,10.63,-15.02,410.1,421.1,0,73.61,125.6,125.7,20.6,255,0
"2023-09-12 00:42:00",14558,12.92,19.67,110,0.966,0,1,0,0,0,0,0,0,0,19.65,92.7,91.6,91.6,1011.25,18.77,6.83,0,0,-1.341,2.633,-2.781,7.994,19.01,292.2,-3.974,-10.77,-1.97,-4.121,10.63,-14.75,410.3,421.1,0,73.61,125.7,125.7,20.5,255,0
"2023-09-12 00:48:00",14559,12.91,19.61,357,0.697,0,1,0,0,0,0,0,0,0,19.71,92.4,91.3,92.4,1011.2,18.71,6.83,0,0,-1.548,2.555,-3.005,7.962,19.03,292.2,-4.103,-10.97,-1.653,-4.553,10.52,-15.07,410.2,421.2,0,73.61,125.6,125.6,20.5,255,0
"2023-09-12 00:54:00",14560,12.91,19.56,282,0.558,0,1,0,0,0,0,0,0,0,19.68,93.2,92.3,93.2,1011.2,18.67,6.83,0,0,-1.546,2.342,-3.303,7.728,19.04,292.2,-3.888,-11.03,-1.515,-4.849,10.07,-14.92,410,421,0,73.61,125.6,125.6,20.5,255,0
"2023-09-12 01:00:00",14561,12.91,19.53,250,0.482,0,1,0,0,0,0,0,0,0,19.66,93.5,93.3,93.5,1011.158,18.63,6.83,0,0,-1.443,2.17,-3.469,7.679,19.05,292.2,-3.613,-11.15,-1.505,-4.912,9.85,-14.76,409.8,421,0,73.61,125.6,125.6,20.5,255,0
"2023-09-12 01:06:00",14562,12.91,19.5,1,0.49,0,1,0,0,0,0,0,0,0,19.61,94,93.7,93.7,1010.958,18.6,6.83,0,0,-1.63,2.106,-4.628,7.379,19.03,292.2,-3.736,-12.01,-1.295,-6.258,9.49,-15.74,408.6,420.6,0,73.61,125.7,125.6,20.5,255,0
"2023-09-12 01:12:00",14563,12.9,19.47,196,0.578,0,1,0,0,0,0,0,0,0,19.57,94.3,93.5,94,1010.975,18.55,6.83,0,0,-1.84,2.174,-6.268,6.798,18.99,292.1,-4.014,-13.07,-1.183,-8.11,8.97,-17.08,406.7,419.8,0.05,73.66,125.7,125.7,20.4,255,0
"2023-09-12 01:18:00",14564,12.91,19.44,227,0.472,0,1,0,0,0,0,0,0,0,19.52,94.1,94,94.1,1011,18.49,6.84,0,0,-2.038,2.151,-6.57,6.385,18.92,292.1,-4.189,-12.96,-1.057,-8.61,8.54,-17.14,406.1,419,0,73.66,125.7,125.7,20.4,255,0
"2023-09-12 01:24:00",14565,12.9,19.39,130,0.388,0,1,0,0,0,0,0,0,0,19.46,94.4,94.1,94.4,1010.992,18.42,6.83,0,0,-1.953,2.236,-6.61,6.441,18.84,292,-4.19,-13.05,-1.145,-8.56,8.68,-17.24,405.6,418.6,0,73.66,125.7,125.7,20.3,255,0
"2023-09-12 01:30:00",14566,12.9,19.33,191,0.173,0,1,0,0,0,0,0,0,0,19.41,94.5,94.1,94.2,1010.9,18.33,6.82,0,0,-2.07,2.376,-6.503,6.763,18.75,291.9,-4.446,-13.27,-1.149,-8.57,9.14,-17.71,405.1,418.4,0,73.66,125.7,125.7,20.3,255,0
"2023-09-12 01:36:00",14567,12.89,19.27,358,0.354,0,1,0,0,0,0,0,0,0,19.36,94.7,94.2,94.6,1010.9,18.22,6.83,0,0,-1.856,2.526,-6.29,7.026,18.66,291.8,-4.382,-13.32,-1.374,-8.15,9.55,-17.7,404.8,418.2,0,73.66,125.7,125.7,20.3,255,0
"2023-09-12 01:42:00",14568,12.89,19.2,94,0.384,0,1,0,0,0,0,0,0,0,19.35,94.9,94.6,94.9,1010.9,18.12,6.83,0,0,-1.622,2.427,-6.026,7.049,18.63,291.8,-4.049,-13.08,-1.5,-7.648,9.48,-17.12,404.9,418,0,73.66,125.7,125.7,20.3,255,0
"2023-09-12 01:48:00",14569,12.88,19.14,68,0.452,0,1,0,0,0,0,0,0,0,19.3,95,94.7,95,1010.8,18.05,6.82,0,0,-1.435,2.245,-5.805,6.976,18.64,291.8,-3.68,-12.78,-1.565,-7.24,9.22,-16.46,405.2,418,0,73.66,125.7,125.7,20.2,255,0
"2023-09-12 01:54:00",14570,12.88,19.09,86,0.436,0,1,0,0,0,0,0,0,0,19.3,94.9,94.6,94.8,1010.85,18.02,6.83,0,0,-1.477,2.259,-5.439,7.088,18.64,291.8,-3.736,-12.53,-1.53,-6.916,9.35,-16.26,405.6,418.1,0,73.66,125.7,125.7,20.2,255,0
"2023-09-12 02:00:00",14571,12.88,19.05,130,0.488,0,1,0,0,0,0,0,0,0,19.3,94.9,94.7,94.9,1010.85,17.99,6.81,0,0,-1.295,2.389,-4.959,7.312,18.65,291.8,-3.684,-12.27,-1.856,-6.254,9.7,-15.95,406.1,418.4,0,73.66,125.7,125.7,20.1,255,0
"2023-09-12 02:06:00",14572,12.87,19.02,261,0.443,0,1,0,0,0,0,0,0,0,19.32,95,94.7,94.8,1010.733,17.97,6.83,0,0,-1.067,2.349,-4.458,7.376,18.69,291.8,-3.416,-11.83,-2.213,-5.525,9.72,-15.25,406.8,418.7,0,73.66,125.7,125.7,20.1,255,0
"2023-09-12 02:12:00",14573,12.88,19.01,240,0.375,0,1,0,0,0,0,0,0,0,19.35,95.2,94.7,95,1010.725,17.97,6.82,0,0,-0.973,2.224,-4.143,7.328,18.74,291.9,-3.197,-11.47,-2.297,-5.117,9.55,-14.67,407.4,418.9,0,73.66,125.7,125.7,20.1,255,0
"2023-09-12 02:18:00",14574,12.87,19,338,0.329,0,1,0,0,0,0,0,0,0,19.38,95,94.9,94.9,1010.8,17.98,6.82,0,0,-1.12,1.974,-4.354,7.233,18.76,291.9,-3.094,-11.59,-1.773,-5.474,9.21,-14.68,407.3,418.9,0,73.66,125.7,125.7,20,255,0
"2023-09-12 02:24:00",14575,12.88,19,242,0.526,0,1,0,0,0,0,0,0,0,19.35,95.4,94.9,95.4,1010.9,17.99,6.82,0,0,-1.123,2.051,-4.773,7.07,18.77,291.9,-3.173,-11.84,-1.828,-5.896,9.12,-15.02,407,418.8,0,73.66,125.7,125.7,20,255,0
"2023-09-12 02:30:00",14576,12.87,19,244,0.858,0,1,0,0,0,0,0,0,0,19.34,95.5,95.4,95.4,1010.958,18,6.83,0,0,-1.175,1.972,-5.054,6.572,18.8,292,-3.147,-11.63,-1.687,-6.229,8.54,-14.77,406.9,418.5,0,73.66,125.7,125.7,20.1,255,0
"2023-09-12 02:36:00",14577,12.86,19,243,0.735,0,1,0,0,0,0,0,0,0,19.3,95.4,95.3,95.4,1010.925,18.01,6.82,0,0,-1.27,2.046,-4.87,6.63,18.81,292,-3.315,-11.5,-1.615,-6.14,8.68,-14.82,407.1,418.6,0,73.66,125.7,125.7,20,255,0
"2023-09-12 02:42:00",14578,12.87,19,255,1.282,0,1,0,0,0,0,0,0,0,19.31,95.4,95.3,95.4,1011.158,18.02,6.83,0,0,-1.076,2.226,-4.753,6.381,18.84,292,-3.302,-11.13,-2.095,-5.829,8.61,-14.44,407.4,418.5,0,73.66,125.7,125.7,20,255,0
"2023-09-12 02:48:00",14579,12.87,19.01,212,1.297,0,1,0,0,0,0,0,0,0,19.38,95.4,94.9,94.9,1011.3,18.04,6.83,0,0,-1.133,2.205,-4.808,5.971,18.9,292,-3.338,-10.78,-1.967,-5.941,8.18,-14.12,407.7,418.5,0,73.66,125.7,125.7,19.9,255,0
"2023-09-12 02:54:00",14580,12.87,19.02,262,0.887,0,1,0,0,0,0,0,0,0,19.38,94.9,94.3,94.5,1011.3,18.06,6.83,0,0,-1.331,2.187,-4.634,5.994,18.91,292.1,-3.518,-10.63,-1.649,-5.964,8.18,-14.15,407.9,418.5,0,73.66,125.7,125.7,20,255,0
"2023-09-12 03:00:00",14581,12.88,19.03,96,0.525,0,1,0,0,0,0,0,0,0,19.46,94.5,94.4,94.5,1011.3,18.08,6.84,0,0,-1.266,2.318,-4.311,6.144,18.92,292.1,-3.583,-10.46,-1.836,-5.577,8.46,-14.04,408.3,418.8,0,73.66,125.7,125.7,19.9,255,0
"2023-09-12 03:06:00",14582,12.87,19.04,57,0.443,0,1,0,0,0,0,0,0,0,19.46,94.6,94.4,94.5,1011.275,18.09,6.83,0,0,-1.412,2.006,-4.099,6.14,18.92,292.1,-3.418,-10.24,-1.422,-5.512,8.15,-13.66,408.5,418.7,0,73.66,125.7,125.7,19.9,255,0
"2023-09-12 03:12:00",14583,12.88,19.05,290,0.293,0,1,0,0,0,0,0,0,0,19.44,95,94.5,95,1011.2,18.1,6.84,0,0,-1.3,1.928,-3.922,6.521,18.89,292,-3.228,-10.44,-1.486,-5.222,8.45,-13.67,408.5,419,0,73.66,125.7,125.7,19.9,255,0
"2023-09-12 03:18:00",14584,12.87,19.06,33,0.317,0,1,0,0,0,0,0,0,0,19.43,95.2,95,95.2,1011.125,18.1,6.83,0,0,-1.3,1.995,-3.922,6.613,18.87,292,-3.295,-10.53,-1.536,-5.222,8.61,-13.83,408.4,418.9,0,73.66,125.7,125.7,19.9,255,0
"2023-09-12 03:24:00",14585,12.87,19.06,301,0.565,0,1,0,0,0,0,0,0,0,19.4,95.6,95.2,95.6,1010.95,18.09,6.83,0,0,-1.301,1.833,-4.062,6.449,18.86,292,-3.134,-10.51,-1.41,-5.363,8.28,-13.64,408.2,418.7,0,73.66,125.7,125.7,20,255,0
"2023-09-12 03:30:00",14586,12.86,19.07,240,0.856,0,1,0,0,0,0,0,0,0,19.38,95.6,95.4,95.4,1011.15,18.08,6.84,0,0,-1.324,1.881,-4.687,6.171,18.86,292,-3.206,-10.86,-1.421,-6.011,8.05,-14.06,407.6,418.4,0,73.66,125.7,125.7,19.9,255,0
"2023-09-12 03:36:00",14587,12.87,19.06,207,0.884,0,1,0,0,0,0,0,0,0,19.34,95.6,95.4,95.4,1011.275,18.08,6.83,0,0,-1.323,2.054,-5.113,5.736,18.88,292,-3.377,-10.85,-1.563,-6.436,7.79,-14.23,407.3,418.1,0,73.66,125.7,125.7,19.9,255,0
"2023-09-12 03:42:00",14588,12.86,19.06,280,0.567,0,1,0,0,0,0,0,0,0,19.35,95.4,95.1,95.2,1011.108,18.07,6.84,0,0,-1.532,2.032,-5.045,5.716,18.85,292,-3.564,-10.76,-1.326,-6.577,7.748,-14.33,407.2,418,0,73.66,125.7,125.7,19.9,255,0
"2023-09-12 03:48:00",14589,12.86,19.04,244,0.28,0,1,0,0,0,0,0,0,0,19.36,95.5,95,95.3,1010.9,18.04,6.83,0,0,-1.601,2.181,-5.123,5.892,18.81,292,-3.782,-11.01,-1.363,-6.724,8.07,-14.8,406.9,417.9,0,73.66,125.7,125.7,19.9,255,0
"2023-09-12 03:54:00",14590,12.86,19.03,318,0.227,0,1,0,0,0,0,0,0,0,19.39,95.4,95.2,95.4,1010.792,18,6.83,0,0,-1.595,2.196,-5.376,5.838,18.76,291.9,-3.791,-11.21,-1.378,-6.971,8.03,-15,406.3,417.5,0,73.66,125.7,125.7,19.9,255,0
"2023-09-12 04:00:00",14591,12.86,19,12,0.476,0,1,0,0,0,0,0,0,0,19.34,96,95.3,96,1010.7,17.95,6.83,0,0,-1.45,2.052,-5.527,5.677,18.72,291.9,-3.502,-11.2,-1.425,-6.977,7.729,-14.71,406,417.2,0,73.66,125.7,125.7,19.9,255,0
"2023-09-12 04:06:00",14592,12.86,18.98,153,0.542,0,1,0,0,0,0,0,0,0,19.32,96,95.8,95.8,1010.65,17.9,6.82,0,0,-1.34,1.852,-5.581,5.376,18.74,291.9,-3.192,-10.96,-1.392,-6.921,7.229,-14.15,406,417,0,73.66,125.7,125.7,19.8,255,0
"2023-09-12 04:12:00",14593,12.84,18.95,254,0.296,0,1,0,0,0,0,0,0,0,19.26,95.9,95.8,95.9,1010.6,17.87,6.83,0,0,-1.517,1.857,-5.656,5.538,18.7,291.8,-3.374,-11.19,-1.229,-7.173,7.395,-14.57,405.7,416.9,0,73.66,125.7,125.7,19.9,255,0
"2023-09-12 04:18:00",14594,12.86,18.92,348,0.36,0,1,0,0,0,0,0,0,0,19.25,96.1,96,96.1,1010.567,17.83,6.84,0,0,-1.478,2.07,-6.133,5.438,18.66,291.8,-3.548,-11.57,-1.404,-7.611,7.508,-15.12,405,416.6,0,73.66,125.7,125.7,19.8,255,0
"2023-09-12 04:24:00",14595,12.85,18.9,164,0.294,0,1,0,0,0,0,0,0,0,19.25,96.3,96.2,96.3,1010.592,17.79,6.83,0,0,-1.589,2.052,-6.51,5.147,18.64,291.8,-3.641,-11.66,-1.294,-8.1,7.199,-15.3,404.5,416.1,0,73.66,125.7,125.7,19.8,255,0
"2023-09-12 04:30:00",14596,12.85,18.87,242,0.393,0,1,0,0,0,0,0,0,0,19.19,96.3,96,96,1010.725,17.73,6.83,0,0,-1.793,1.893,-6.606,5.018,18.59,291.7,-3.685,-11.62,-1.06,-8.4,6.911,-15.31,404.1,415.8,0,73.66,125.7,125.7,19.8,255,0
"2023-09-12 04:36:00",14597,12.84,18.83,278,0.495,0,1,0,0,0,0,0,0,0,19.14,96.2,96,96.2,1010.9,17.68,6.84,0,0,-1.38,1.915,-5.353,5.331,18.57,291.7,-3.296,-10.68,-1.4,-6.733,7.246,-13.98,405.3,416,0,73.66,125.7,125.7,19.8,255,0
"2023-09-12 04:42:00",14598,12.84,18.8,245,0.199,0,1,0,0,0,0,0,0,0,19.11,96.2,96.2,96.2,1011.033,17.65,6.83,0,0,-1.108,1.874,-4.019,6.094,18.57,291.7,-2.982,-10.11,-1.697,-5.127,7.968,-13.1,406.6,416.7,0,73.66,125.7,125.7,19.7,255,0
"2023-09-12 04:48:00",14599,12.84,18.78,223,0.413,0,1,0,0,0,0,0,0,0,19.11,96.5,96.2,96.5,1011.2,17.64,6.84,0,0,-0.565,1.852,-2.729,6.72,18.61,291.8,-2.417,-9.45,-3.416,-3.294,8.57,-11.87,408.1,417.6,0,73.66,125.7,125.7,19.7,255,0
"2023-09-12 04:54:00",14600,12.84,18.77,253,0.665,0,1,0,0,0,0,0,0,0,19.12,96.5,96.4,96.4,1011.4,17.68,6.83,0,0,-0.667,1.7,-2.622,6.506,18.68,291.8,-2.367,-9.13,-2.602,-3.289,8.21,-11.49,408.6,417.8,0,73.66,125.7,125.7,19.7,255,0
"2023-09-12 05:00:00",14601,12.83,18.78,20,0.787,0,1,0,0,0,0,0,0,0,19.11,96.4,96.1,96.2,1011.567,17.73,6.83,0,0,-0.725,1.6,-1.944,6.586,18.73,291.9,-2.325,-8.53,-2.245,-2.669,8.19,-10.86,409.6,418.1,0,73.66,125.7,125.7,19.7,255,0
"2023-09-12 05:06:00",14602,12.84,18.81,296,0.645,0,1,0,0,0,0,0,0,0,19.11,96.2,95.8,95.8,1011.25,17.81,6.83,0,0,-1.323,1.682,-3.933,6.084,18.71,291.9,-3.005,-10.02,-1.282,-5.256,7.766,-13.02,407.5,417.5,0,73.66,125.7,125.7,19.7,255,0
"2023-09-12 05:12:00",14603,12.83,18.82,157,0.398,0,1,0,0,0,0,0,0,0,19.11,95.8,95.6,95.6,1011.4,17.85,6.82,0,0,-1.46,1.777,-3.749,6.222,18.67,291.8,-3.237,-9.97,-1.218,-5.209,7.998,-13.21,407.4,417.4,0,73.66,125.7,125.7,19.7,255,0
